Date,Rented Bike Count,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
2018-03-09 11:00:00,444.0,5.9,51,0.7,1866,-3.4,0.91,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 12:00:00,510.0,6.8,51,1.0,1617,-2.6,1.13,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 13:00:00,509.0,7.5,44,2.0,1526,-3.9,1.24,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 14:00:00,542.0,8.0,42,1.5,1690,-4.1,1.24,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 15:00:00,611.0,7.7,51,2.9,670,-1.8,0.94,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 16:00:00,686.0,9.6,38,1.7,1052,-4.0,1.71,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 17:00:00,834.0,8.9,46,1.8,789,-2.1,1.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 18:00:00,1231.0,7.0,55,2.0,705,-1.4,0.35,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 19:00:00,718.0,5.4,60,3.9,990,-1.7,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 20:00:00,535.0,4.3,67,1.1,1125,-1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 21:00:00,537.0,3.5,69,1.4,1177,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 22:00:00,521.0,2.9,69,1.2,1179,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-09 23:00:00,309.0,2.5,72,1.5,1071,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 00:00:00,328.0,2.1,74,1.4,970,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 01:00:00,305.0,2.0,75,1.0,658,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 02:00:00,241.0,1.6,79,0.9,685,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 03:00:00,139.0,1.3,80,0.6,705,-1.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 04:00:00,91.0,0.9,81,0.6,620,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 05:00:00,79.0,0.8,80,0.3,565,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 06:00:00,74.0,1.1,78,1.1,538,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 07:00:00,208.0,0.9,78,1.1,535,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 08:00:00,340.0,1.5,73,1.2,466,-2.8,0.11,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 09:00:00,381.0,2.7,71,1.3,418,-2.0,0.3,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 10:00:00,416.0,3.5,65,2.4,539,-2.4,0.87,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 11:00:00,497.0,5.7,58,2.3,700,-1.9,2.08,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 12:00:00,650.0,7.1,50,2.2,909,-2.6,2.47,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 13:00:00,757.0,8.2,42,3.1,1261,-3.9,2.66,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 14:00:00,906.0,9.2,38,2.6,1377,-4.4,2.53,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 15:00:00,931.0,8.1,36,4.7,1964,-6.1,2.23,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 16:00:00,972.0,8.3,37,3.8,1867,-5.5,1.73,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 17:00:00,829.0,7.7,46,2.8,1635,-3.2,1.05,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 18:00:00,664.0,6.2,61,3.2,1411,-0.7,0.4,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 19:00:00,573.0,5.3,67,2.6,1314,-0.3,0.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 20:00:00,447.0,5.2,69,1.8,1196,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 21:00:00,470.0,5.0,73,2.2,1173,0.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 22:00:00,421.0,5.0,75,2.2,1084,0.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-10 23:00:00,345.0,5.1,75,1.4,950,1.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 00:00:00,376.0,5.1,77,1.9,718,1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 01:00:00,222.0,4.8,80,1.3,583,1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 02:00:00,171.0,4.7,78,1.5,466,1.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 03:00:00,115.0,4.4,80,1.6,393,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 04:00:00,80.0,4.2,81,1.3,333,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 05:00:00,45.0,3.9,85,1.6,264,1.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 06:00:00,63.0,3.4,85,1.5,234,1.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 07:00:00,119.0,2.9,84,1.9,241,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 08:00:00,212.0,2.8,82,1.2,240,0.0,0.19,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 09:00:00,289.0,3.9,77,2.0,263,0.2,0.65,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 10:00:00,394.0,5.9,69,2.6,330,0.6,1.43,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 11:00:00,425.0,7.6,54,1.6,430,-1.1,2.06,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 12:00:00,666.0,9.2,40,2.6,592,-3.7,2.47,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 13:00:00,843.0,10.3,31,2.1,885,-6.1,2.67,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 14:00:00,1154.0,11.6,20,2.7,1647,-10.6,2.69,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 15:00:00,1294.0,11.9,26,2.8,1338,-7.0,2.34,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 16:00:00,1205.0,11.9,25,2.7,1424,-7.5,1.83,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 17:00:00,1028.0,11.1,25,2.0,1765,-8.2,1.19,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 18:00:00,776.0,9.4,22,2.9,1995,-11.2,0.55,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 19:00:00,596.0,7.8,28,1.9,1982,-9.6,0.04,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 20:00:00,530.0,6.7,32,1.9,1722,-8.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 21:00:00,533.0,5.7,34,1.0,1520,-8.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 22:00:00,419.0,5.3,31,2.3,1842,-10.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-11 23:00:00,288.0,4.2,34,1.7,1476,-10.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 00:00:00,222.0,3.5,46,1.1,1040,-7.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 01:00:00,163.0,2.9,51,0.8,1119,-6.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 02:00:00,95.0,2.7,46,0.4,1363,-7.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 03:00:00,60.0,2.3,48,0.8,1448,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 04:00:00,47.0,2.8,52,0.6,1249,-6.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 05:00:00,106.0,3.3,53,0.4,1208,-5.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 06:00:00,261.0,2.8,57,0.7,920,-4.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 07:00:00,662.0,3.0,53,0.5,1094,-5.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 08:00:00,1066.0,3.8,47,0.8,1229,-6.5,0.06,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 09:00:00,604.0,4.8,43,1.0,1200,-6.7,0.18,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 10:00:00,406.0,6.6,40,1.0,1061,-6.0,0.65,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 11:00:00,463.0,9.2,33,1.1,892,-6.2,1.54,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 12:00:00,581.0,11.7,32,1.6,690,-4.4,1.99,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 13:00:00,588.0,13.6,34,1.8,458,-1.9,2.23,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 14:00:00,603.0,14.9,34,2.8,403,-0.8,2.22,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 15:00:00,694.0,15.3,32,2.9,458,-1.3,2.02,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 16:00:00,752.0,14.5,34,3.1,471,-1.2,1.59,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 17:00:00,931.0,13.7,38,2.6,436,-0.3,1.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 18:00:00,1425.0,12.2,43,2.8,463,0.0,0.41,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 19:00:00,946.0,10.6,47,2.0,425,-0.2,0.03,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 20:00:00,801.0,9.4,50,2.1,391,-0.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 21:00:00,771.0,8.7,49,1.7,464,-1.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 22:00:00,695.0,7.8,49,0.1,528,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-12 23:00:00,397.0,6.8,56,0.9,497,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 00:00:00,309.0,6.4,62,0.7,506,-0.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 01:00:00,231.0,5.9,65,1.0,596,-0.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 02:00:00,161.0,5.4,66,0.6,623,-0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 03:00:00,103.0,5.5,62,0.6,722,-1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 04:00:00,88.0,6.2,59,0.8,493,-1.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 05:00:00,97.0,6.8,56,0.9,570,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 06:00:00,252.0,7.0,58,0.7,537,-0.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 07:00:00,668.0,7.2,56,0.5,545,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 08:00:00,1215.0,8.0,48,0.4,711,-2.3,0.12,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 09:00:00,616.0,9.4,44,0.3,743,-2.2,0.33,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 10:00:00,428.0,10.9,40,0.5,714,-2.1,0.55,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 11:00:00,571.0,12.6,49,1.4,988,2.1,0.84,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 12:00:00,626.0,15.5,47,3.3,1303,4.2,2.44,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 13:00:00,678.0,17.1,42,3.2,1305,4.0,2.6,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 14:00:00,705.0,18.3,43,2.2,1509,5.4,2.43,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 15:00:00,815.0,18.6,47,3.3,1560,7.0,2.08,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 16:00:00,890.0,17.6,53,3.7,1735,7.8,1.4,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 17:00:00,1085.0,16.9,62,3.1,1562,9.5,0.95,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 18:00:00,1749.0,15.7,68,3.3,1473,9.8,0.39,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 19:00:00,1224.0,14.1,77,2.0,1240,10.1,0.04,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 20:00:00,986.0,13.9,77,1.5,1010,9.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 21:00:00,982.0,13.7,79,2.0,1035,10.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 22:00:00,912.0,13.5,81,2.8,933,10.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-13 23:00:00,572.0,13.4,81,2.6,958,10.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 00:00:00,412.0,13.6,79,2.2,862,10.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 01:00:00,309.0,13.7,73,2.2,1182,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 02:00:00,226.0,13.8,70,1.3,1363,8.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 03:00:00,142.0,14.0,67,2.3,1733,7.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 04:00:00,82.0,14.0,70,1.5,1648,8.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 05:00:00,123.0,14.1,69,1.3,1923,8.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 06:00:00,290.0,14.1,69,1.6,1882,8.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 07:00:00,786.0,14.1,69,1.1,1692,8.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 08:00:00,1371.0,14.2,67,0.9,1812,8.1,0.06,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 09:00:00,761.0,14.6,62,1.2,1768,7.3,0.19,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 10:00:00,552.0,15.7,58,1.3,1980,7.4,0.69,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 11:00:00,643.0,17.5,55,2.1,1892,8.3,1.35,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 12:00:00,813.0,19.9,44,2.7,1874,7.2,2.22,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 13:00:00,789.0,20.9,44,4.7,1795,8.1,2.66,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 14:00:00,878.0,21.1,42,4.3,2000,7.6,2.49,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 15:00:00,1025.0,21.7,39,3.3,1979,7.1,2.09,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 16:00:00,1049.0,21.7,41,3.2,2000,7.8,1.91,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 17:00:00,1325.0,20.5,49,3.5,2000,9.4,1.18,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 18:00:00,2100.0,19.2,53,2.4,2000,9.3,0.58,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 19:00:00,1478.0,17.9,54,2.9,2000,8.4,0.04,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 20:00:00,1275.0,17.2,60,2.5,1993,9.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 21:00:00,1181.0,16.8,67,2.0,1775,10.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 22:00:00,983.0,16.2,71,2.0,1780,10.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-14 23:00:00,587.0,16.1,69,1.8,1666,10.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 00:00:00,466.0,16.0,69,2.4,1863,10.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 01:00:00,355.0,16.3,68,2.1,1859,10.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 02:00:00,203.0,16.5,68,1.3,1724,10.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 03:00:00,51.0,16.5,69,2.4,1659,10.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 04:00:00,9.0,15.1,86,2.1,877,12.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 05:00:00,8.0,14.5,94,2.0,487,13.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 06:00:00,10.0,14.4,96,0.7,453,13.7,0.0,8.0,0.0,Spring,No Holiday,Yes
2018-03-15 07:00:00,15.0,14.3,97,0.3,189,13.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 08:00:00,39.0,14.1,97,1.1,342,13.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 09:00:00,32.0,14.1,98,1.1,253,13.7,0.06,17.0,0.0,Spring,No Holiday,Yes
2018-03-15 10:00:00,27.0,14.2,98,1.2,299,13.8,0.14,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 11:00:00,65.0,13.9,98,1.4,296,13.5,0.13,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 12:00:00,204.0,13.3,97,2.9,771,12.8,0.19,2.0,0.0,Spring,No Holiday,Yes
2018-03-15 13:00:00,269.0,12.7,97,2.6,467,12.2,0.23,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 14:00:00,289.0,12.1,97,2.0,177,11.6,0.2,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 15:00:00,329.0,11.6,97,3.4,117,11.1,0.26,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 16:00:00,214.0,10.7,98,1.2,196,10.3,0.14,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 17:00:00,411.0,10.9,98,1.3,222,10.5,0.09,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 18:00:00,676.0,10.4,98,2.5,116,10.0,0.03,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 19:00:00,606.0,10.4,98,2.0,391,10.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 20:00:00,533.0,10.5,97,1.8,372,10.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 21:00:00,567.0,10.4,96,2.7,499,9.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 22:00:00,506.0,9.8,90,3.7,493,8.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-15 23:00:00,343.0,9.3,90,4.1,609,7.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 00:00:00,287.0,8.4,86,2.2,2000,6.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 01:00:00,278.0,7.2,83,2.1,2000,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 02:00:00,178.0,6.7,72,2.1,2000,1.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 03:00:00,102.0,6.1,67,2.6,2000,0.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 04:00:00,85.0,5.7,62,2.4,2000,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 05:00:00,85.0,5.2,60,2.0,2000,-1.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 06:00:00,222.0,4.4,61,1.7,2000,-2.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 07:00:00,652.0,3.7,59,2.9,2000,-3.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 08:00:00,1176.0,3.8,56,2.4,2000,-4.1,0.32,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 09:00:00,683.0,5.2,51,1.7,2000,-4.1,1.08,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 10:00:00,507.0,6.7,46,2.2,1936,-4.1,1.79,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 11:00:00,557.0,8.2,45,2.4,1992,-3.0,2.38,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 12:00:00,705.0,9.4,40,2.6,1913,-3.5,2.78,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 13:00:00,715.0,10.4,38,2.4,1959,-3.3,2.99,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 14:00:00,772.0,11.0,36,1.8,1973,-3.5,2.91,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 15:00:00,923.0,11.9,32,1.9,1976,-4.3,2.62,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 16:00:00,976.0,11.6,31,1.4,1999,-4.9,2.11,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 17:00:00,1160.0,11.2,30,1.5,2000,-5.7,1.44,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 18:00:00,1641.0,10.0,33,1.2,2000,-5.5,0.68,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 19:00:00,974.0,8.1,36,1.2,2000,-6.1,0.06,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 20:00:00,774.0,6.7,41,1.0,2000,-5.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 21:00:00,710.0,5.8,43,1.8,2000,-5.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 22:00:00,660.0,4.9,46,0.8,2000,-5.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-16 23:00:00,455.0,4.2,47,1.3,2000,-6.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 00:00:00,414.0,3.7,48,1.6,2000,-6.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 01:00:00,366.0,3.0,52,0.7,2000,-5.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 02:00:00,268.0,2.3,56,0.6,2000,-5.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 03:00:00,157.0,1.8,59,0.7,2000,-5.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 04:00:00,103.0,1.3,61,0.7,2000,-5.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 05:00:00,60.0,1.0,62,0.9,2000,-5.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 06:00:00,109.0,0.8,63,1.0,2000,-5.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 07:00:00,193.0,0.5,64,0.8,2000,-5.5,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 08:00:00,384.0,1.3,57,1.0,1974,-6.2,0.32,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 09:00:00,520.0,3.4,49,1.6,1950,-6.3,1.03,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 10:00:00,561.0,6.0,43,1.0,1829,-5.6,1.69,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 11:00:00,742.0,8.0,39,1.2,1783,-5.1,2.26,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 12:00:00,933.0,10.0,38,1.5,1677,-3.6,2.51,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 13:00:00,1111.0,10.9,32,1.2,1772,-5.1,2.22,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 14:00:00,1294.0,12.1,29,2.3,1734,-5.4,2.26,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 15:00:00,1514.0,13.2,23,2.8,1696,-7.5,2.52,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 16:00:00,1440.0,13.7,28,2.1,1499,-4.5,1.88,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 17:00:00,1272.0,12.1,34,2.5,1240,-3.3,0.81,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 18:00:00,934.0,10.6,42,2.8,1307,-1.8,0.31,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 19:00:00,718.0,8.8,49,3.2,1207,-1.3,0.05,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 20:00:00,688.0,7.9,54,2.3,1005,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 21:00:00,624.0,7.4,54,2.0,1142,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 22:00:00,562.0,7.0,55,2.7,1041,-1.4,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-17 23:00:00,422.0,6.4,59,1.1,961,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 00:00:00,407.0,5.9,56,1.1,1019,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 01:00:00,309.0,5.7,55,1.4,1043,-2.6,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 02:00:00,226.0,5.5,56,1.2,1067,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 03:00:00,174.0,5.5,57,1.1,1079,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 04:00:00,106.0,5.6,55,0.4,1115,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 05:00:00,67.0,5.6,55,1.2,1008,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 06:00:00,73.0,5.7,54,1.7,1208,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 07:00:00,152.0,5.5,58,1.0,937,-2.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 08:00:00,293.0,5.9,58,1.8,861,-1.7,0.11,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 09:00:00,398.0,6.3,53,0.5,849,-2.5,0.34,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 10:00:00,460.0,7.2,53,1.6,709,-1.7,0.45,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 11:00:00,587.0,8.5,49,0.7,718,-1.6,0.76,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 12:00:00,751.0,9.8,46,1.2,710,-1.2,1.13,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 13:00:00,881.0,10.6,43,1.3,705,-1.4,1.07,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 14:00:00,993.0,11.0,41,1.1,763,-1.7,0.81,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 15:00:00,1128.0,12.0,37,0.8,879,-2.2,1.09,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 16:00:00,1059.0,12.3,30,1.6,1263,-4.8,0.94,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 17:00:00,603.0,11.1,42,2.2,765,-1.3,0.34,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 18:00:00,365.0,10.4,47,0.4,824,-0.4,0.14,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 19:00:00,237.0,10.0,53,1.7,796,0.8,0.01,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 20:00:00,146.0,9.2,66,1.1,513,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 21:00:00,71.0,8.8,72,0.9,501,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 22:00:00,70.0,8.1,76,0.8,492,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-18 23:00:00,53.0,7.4,80,1.3,471,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes
2018-03-19 00:00:00,67.0,7.0,81,1.1,421,3.9,0.0,0.5,0.0,Spring,No Holiday,Yes
